project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-BRCA	599c3701-df7a-4a75-a347-fa9b510dd242	TCGA-AR-A24K	c9ec05fa-5548-4fe3-8c09-a32c9e599d90	TCGA-AR-A24K-01A	425082e9-97bb-4d6f-a75b-c199130bf270	TCGA-AR-A24K-01A-11	ce9f22bc-5d2d-47b7-9d1e-180e0edb076b	TCGA-AR-A24K-01A-11R	2.0	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.7	9.3	UV Spec	released	'--
TCGA-BRCA	30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d	TCGA-BH-A18T	0749976c-3f03-4fe3-8c24-c68721c58643	TCGA-BH-A18T-11A	395b13b4-815e-4c90-bec4-46fd519fb01f	TCGA-BH-A18T-11A-42	a6872058-8fdb-4088-9c8e-bd19219ebeb1	TCGA-BH-A18T-11A-42D	1.97	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d	TCGA-BH-A18T	0749976c-3f03-4fe3-8c24-c68721c58643	TCGA-BH-A18T-11A	395b13b4-815e-4c90-bec4-46fd519fb01f	TCGA-BH-A18T-11A-42	cf598565-2718-4b8d-8766-9d5e23b4d1d5	TCGA-BH-A18T-11A-42W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d	TCGA-BH-A18T	50233285-5aef-412a-a225-3ed14eaa69d8	TCGA-BH-A18T-01A	14554709-77df-47f3-bbb0-88fc5f8a39f7	TCGA-BH-A18T-01A-11	214376ca-8919-4b33-9961-b4541c434aaa	TCGA-BH-A18T-01A-11D	1.98	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d	TCGA-BH-A18T	50233285-5aef-412a-a225-3ed14eaa69d8	TCGA-BH-A18T-01A	14554709-77df-47f3-bbb0-88fc5f8a39f7	TCGA-BH-A18T-01A-11	2d3d3343-97b0-4ef6-89c8-856fa085bfb1	TCGA-BH-A18T-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d	TCGA-BH-A18T	50233285-5aef-412a-a225-3ed14eaa69d8	TCGA-BH-A18T-01A	14554709-77df-47f3-bbb0-88fc5f8a39f7	TCGA-BH-A18T-01A-11	4273922d-2bae-4d17-adcf-69c721e94146	TCGA-BH-A18T-01A-11R	1.81	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.8	9.1	UV Spec	released	'--
TCGA-BRCA	d5e9a403-88ce-40fc-bb85-80cf3f8ff6bc	TCGA-D8-A1J9	1c1fd289-0b8d-47a5-ab05-5043729dccc1	TCGA-D8-A1J9-10A	015e64ce-8dbb-42c1-9f90-d2e735b83f40	TCGA-D8-A1J9-10A-01	00c1536e-f38f-4645-bf6a-b0ff4e3b4be1	TCGA-D8-A1J9-10A-01D	2.13	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d5e9a403-88ce-40fc-bb85-80cf3f8ff6bc	TCGA-D8-A1J9	1c1fd289-0b8d-47a5-ab05-5043729dccc1	TCGA-D8-A1J9-10A	015e64ce-8dbb-42c1-9f90-d2e735b83f40	TCGA-D8-A1J9-10A-01	5f906495-b168-4ca5-966a-a9e1678032a2	TCGA-D8-A1J9-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d5e9a403-88ce-40fc-bb85-80cf3f8ff6bc	TCGA-D8-A1J9	ed00a16b-6b8e-44e4-998a-ae4dcca5a93c	TCGA-D8-A1J9-01A	f886125e-d275-40ef-b16a-8795d4aaf4f4	TCGA-D8-A1J9-01A-11	2617346d-0b13-4c3e-a5dc-55cbc6b52742	TCGA-D8-A1J9-01A-11R	1.86	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.8	9.6	UV Spec	released	'--
TCGA-BRCA	d5e9a403-88ce-40fc-bb85-80cf3f8ff6bc	TCGA-D8-A1J9	ed00a16b-6b8e-44e4-998a-ae4dcca5a93c	TCGA-D8-A1J9-01A	f886125e-d275-40ef-b16a-8795d4aaf4f4	TCGA-D8-A1J9-01A-11	302be20f-6742-4ec0-9ee6-9ac30792f25d	TCGA-D8-A1J9-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d5e9a403-88ce-40fc-bb85-80cf3f8ff6bc	TCGA-D8-A1J9	ed00a16b-6b8e-44e4-998a-ae4dcca5a93c	TCGA-D8-A1J9-01A	f886125e-d275-40ef-b16a-8795d4aaf4f4	TCGA-D8-A1J9-01A-11	8a1ca360-3bba-4ebd-8905-6d557957d821	TCGA-D8-A1J9-01A-11D	1.82	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	f0de67ff-8967-4fce-9c12-0e07193285cd	TCGA-E2-A2P5	391ed582-6ac6-45cb-8099-316fd7f72d94	TCGA-E2-A2P5-10B	13787e6e-c1b5-4801-8867-ebf2f4e9be8d	TCGA-E2-A2P5-10B-01	65949a5f-6886-4e1e-b0d7-ed11d857878a	TCGA-E2-A2P5-10B-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	f0de67ff-8967-4fce-9c12-0e07193285cd	TCGA-E2-A2P5	391ed582-6ac6-45cb-8099-316fd7f72d94	TCGA-E2-A2P5-10B	13787e6e-c1b5-4801-8867-ebf2f4e9be8d	TCGA-E2-A2P5-10B-01	e4fbe9ff-fe89-46d4-8691-028f2ca83cbf	TCGA-E2-A2P5-10B-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	f0de67ff-8967-4fce-9c12-0e07193285cd	TCGA-E2-A2P5	cd8ac496-cd1b-426f-8e17-8f15ba8e94d1	TCGA-E2-A2P5-01A	d268d7c7-c3d2-4859-8a5f-09668eaf5586	TCGA-E2-A2P5-01A-11	c29c7850-593d-489b-8385-8c5e57ed3f83	TCGA-E2-A2P5-01A-11R	1.8	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.7	9.5	UV Spec	released	'--
TCGA-BRCA	f0de67ff-8967-4fce-9c12-0e07193285cd	TCGA-E2-A2P5	cd8ac496-cd1b-426f-8e17-8f15ba8e94d1	TCGA-E2-A2P5-01A	d268d7c7-c3d2-4859-8a5f-09668eaf5586	TCGA-E2-A2P5-01A-11	e361f4ec-dc6d-4d66-a187-b9cb96bfb6c8	TCGA-E2-A2P5-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	f0de67ff-8967-4fce-9c12-0e07193285cd	TCGA-E2-A2P5	cd8ac496-cd1b-426f-8e17-8f15ba8e94d1	TCGA-E2-A2P5-01A	d268d7c7-c3d2-4859-8a5f-09668eaf5586	TCGA-E2-A2P5-01A-11	f2708e4c-65a7-43c1-9710-9f312201466a	TCGA-E2-A2P5-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	TCGA-E2-A158	5ce91cce-a4ac-45e1-bc3e-737494a67769	TCGA-E2-A158-01A	9c943310-dd32-4507-965e-7dbb96b52ca9	TCGA-E2-A158-01A-11	06164a3c-6c66-4b2c-b361-cdebed94a1f8	TCGA-E2-A158-01A-11R	1.87	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.8	8.9	UV Spec	released	'--
TCGA-BRCA	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	TCGA-E2-A158	5ce91cce-a4ac-45e1-bc3e-737494a67769	TCGA-E2-A158-01A	9c943310-dd32-4507-965e-7dbb96b52ca9	TCGA-E2-A158-01A-11	90d22a32-f1fb-48e6-9d6c-e26542149730	TCGA-E2-A158-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	TCGA-E2-A158	5ce91cce-a4ac-45e1-bc3e-737494a67769	TCGA-E2-A158-01A	9c943310-dd32-4507-965e-7dbb96b52ca9	TCGA-E2-A158-01A-11	e7bffaf6-1b8d-4a8d-8d1a-097bf5fcaae1	TCGA-E2-A158-01A-11D	1.95	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	TCGA-E2-A158	980dcd1e-4364-462e-b80f-f7e9918a82a4	TCGA-E2-A158-10A	0e7abbf7-80f6-4420-ae65-058d6b8bad4f	TCGA-E2-A158-10A-01	24e207d1-1345-4436-9f8f-7a798d3fd16e	TCGA-E2-A158-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	TCGA-E2-A158	980dcd1e-4364-462e-b80f-f7e9918a82a4	TCGA-E2-A158-10A	0e7abbf7-80f6-4420-ae65-058d6b8bad4f	TCGA-E2-A158-10A-01	c089c788-b4d0-42e6-8da4-61e251f0921b	TCGA-E2-A158-10A-01D	1.95	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	TCGA-E2-A158	e94c165f-210d-47d7-b7e7-c5747ee7f451	TCGA-E2-A158-11A	59d5b620-1c53-49bb-917d-2729455e5e21	TCGA-E2-A158-11A-22	27a18558-3344-4493-b349-ba9108fd2619	TCGA-E2-A158-11A-22R	1.82	'--	'--	RNA	R	'--	0.14	mirVana (Allprep DNA) RNA	Yes	1.5	8.3	UV Spec	released	'--
TCGA-BRCA	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	TCGA-E2-A158	e94c165f-210d-47d7-b7e7-c5747ee7f451	TCGA-E2-A158-11A	59d5b620-1c53-49bb-917d-2729455e5e21	TCGA-E2-A158-11A-22	43159000-e791-414d-9a4c-76a671ca471e	TCGA-E2-A158-11A-22D	1.97	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	TCGA-E2-A158	e94c165f-210d-47d7-b7e7-c5747ee7f451	TCGA-E2-A158-11A	59d5b620-1c53-49bb-917d-2729455e5e21	TCGA-E2-A158-11A-22	57cf31df-66db-4d26-b48a-26dc66485e37	TCGA-E2-A158-11A-22W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a8015490-9740-45c9-8bd2-eb6d1beefc2e	TCGA-E2-A152	0ef32921-bb7a-4055-a6ed-e8ced5f824e4	TCGA-E2-A152-01A	a33bafa2-ba25-468a-8eb7-7614a49ee8f0	TCGA-E2-A152-01A-11	1ccc5aef-b62d-498a-b106-e798f1390aa9	TCGA-E2-A152-01A-11D	1.95	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a8015490-9740-45c9-8bd2-eb6d1beefc2e	TCGA-E2-A152	0ef32921-bb7a-4055-a6ed-e8ced5f824e4	TCGA-E2-A152-01A	a33bafa2-ba25-468a-8eb7-7614a49ee8f0	TCGA-E2-A152-01A-11	d7ced5f2-b1b5-415b-94af-feb3fa402cce	TCGA-E2-A152-01A-11R	1.87	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.4	8.5	UV Spec	released	'--
TCGA-BRCA	a8015490-9740-45c9-8bd2-eb6d1beefc2e	TCGA-E2-A152	0ef32921-bb7a-4055-a6ed-e8ced5f824e4	TCGA-E2-A152-01A	a33bafa2-ba25-468a-8eb7-7614a49ee8f0	TCGA-E2-A152-01A-11	eed596f2-e56d-4d68-aa00-f0f1c974feb1	TCGA-E2-A152-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a8015490-9740-45c9-8bd2-eb6d1beefc2e	TCGA-E2-A152	a66f19a5-bf40-47d5-99cf-c79283d011d1	TCGA-E2-A152-10A	3f2bc2b5-d5d2-4f1c-9b44-238144b2e649	TCGA-E2-A152-10A-01	abdb0e41-243e-440c-ba51-31f4035bf043	TCGA-E2-A152-10A-01D	1.97	'--	'--	DNA	D	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a8015490-9740-45c9-8bd2-eb6d1beefc2e	TCGA-E2-A152	a66f19a5-bf40-47d5-99cf-c79283d011d1	TCGA-E2-A152-10A	3f2bc2b5-d5d2-4f1c-9b44-238144b2e649	TCGA-E2-A152-10A-01	edd22e3a-fa95-476a-87c3-9fafc40be0d4	TCGA-E2-A152-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	96f6eda6-cc55-4984-811e-f3b2b97a0496	TCGA-A1-A0SK-10A	3fb3aa27-64cc-4c68-a2b5-174d6e34801e	TCGA-A1-A0SK-10A-02	772a41f6-52ac-4935-a0bf-b05a0e4523a8	TCGA-A1-A0SK-10A-02D	2.24	'--	'--	DNA	D	'--	0.13	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	96f6eda6-cc55-4984-811e-f3b2b97a0496	TCGA-A1-A0SK-10A	e642e791-21fd-46af-9f04-8be9403b861e	TCGA-A1-A0SK-10A-03	184925d6-d5d4-446c-9fac-1ad22653138d	TCGA-A1-A0SK-10A-03W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	96f6eda6-cc55-4984-811e-f3b2b97a0496	TCGA-A1-A0SK-10A	e642e791-21fd-46af-9f04-8be9403b861e	TCGA-A1-A0SK-10A-03	880c009c-d454-44aa-ad47-b000bf96c55d	TCGA-A1-A0SK-10A-03X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	96f6eda6-cc55-4984-811e-f3b2b97a0496	TCGA-A1-A0SK-10A	e642e791-21fd-46af-9f04-8be9403b861e	TCGA-A1-A0SK-10A-03	aaf9c14b-331c-4fff-b895-cf361d0a2c82	TCGA-A1-A0SK-10A-03D	2.01	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	dbd8fda0-bdf2-40f0-80b6-daef5ebf9c97	TCGA-A1-A0SK-01A	32dc2174-1d84-4aae-ac2d-3e35362a0291	TCGA-A1-A0SK-01A-11	7d023b82-52d6-4ceb-aaf1-92650a56a95b	TCGA-A1-A0SK-01A-11D	1.84	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	dbd8fda0-bdf2-40f0-80b6-daef5ebf9c97	TCGA-A1-A0SK-01A	3746291a-8399-40d0-921b-eb617326911a	TCGA-A1-A0SK-01A-12	79a7a0f3-1c75-4240-a3d7-c08b37713938	TCGA-A1-A0SK-01A-12D	1.95	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	dbd8fda0-bdf2-40f0-80b6-daef5ebf9c97	TCGA-A1-A0SK-01A	3746291a-8399-40d0-921b-eb617326911a	TCGA-A1-A0SK-01A-12	9e057700-2738-42a3-9505-0cbf38635013	TCGA-A1-A0SK-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	dbd8fda0-bdf2-40f0-80b6-daef5ebf9c97	TCGA-A1-A0SK-01A	3746291a-8399-40d0-921b-eb617326911a	TCGA-A1-A0SK-01A-12	c03bd7ee-49c1-403b-9771-8002a16b84bc	TCGA-A1-A0SK-01A-12R	1.88	'--	'--	RNA	R	'--	0.14	mirVana (Allprep DNA) RNA	Yes	1.9	9.5	UV Spec	released	'--
TCGA-BRCA	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	dbd8fda0-bdf2-40f0-80b6-daef5ebf9c97	TCGA-A1-A0SK-01A	3746291a-8399-40d0-921b-eb617326911a	TCGA-A1-A0SK-01A-12	c172b0a4-9b40-418f-8dcd-0270cb47a497	TCGA-A1-A0SK-01A-12X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	c49e3b18-fd88-48f4-8b01-300692ceb367	TCGA-C8-A131	40379fc3-f493-4438-8284-e52233500da8	TCGA-C8-A131-10A	7cbb956d-4c29-420b-be10-d0044be06568	TCGA-C8-A131-10A-01	08dc553f-0b34-4398-8758-27caf48159a5	TCGA-C8-A131-10A-01D	1.95	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	c49e3b18-fd88-48f4-8b01-300692ceb367	TCGA-C8-A131	40379fc3-f493-4438-8284-e52233500da8	TCGA-C8-A131-10A	7cbb956d-4c29-420b-be10-d0044be06568	TCGA-C8-A131-10A-01	0cd1deb2-244d-4262-bd7d-0d1e29362b86	TCGA-C8-A131-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	c49e3b18-fd88-48f4-8b01-300692ceb367	TCGA-C8-A131	8ba927e8-83e7-43d8-ba16-00d45a0f0484	TCGA-C8-A131-01A	828ef310-a956-44f2-90da-b4201f1bbcfe	TCGA-C8-A131-01A-11	37edce03-188d-49e8-88ec-7fe6b1d21ab4	TCGA-C8-A131-01A-11R	2.04	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.5	8.1	UV Spec	released	'--
TCGA-BRCA	c49e3b18-fd88-48f4-8b01-300692ceb367	TCGA-C8-A131	8ba927e8-83e7-43d8-ba16-00d45a0f0484	TCGA-C8-A131-01A	828ef310-a956-44f2-90da-b4201f1bbcfe	TCGA-C8-A131-01A-11	8251d0a1-3b5d-4767-9572-5bb8c7274090	TCGA-C8-A131-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	c49e3b18-fd88-48f4-8b01-300692ceb367	TCGA-C8-A131	8ba927e8-83e7-43d8-ba16-00d45a0f0484	TCGA-C8-A131-01A	828ef310-a956-44f2-90da-b4201f1bbcfe	TCGA-C8-A131-01A-11	bd15d906-3e32-453f-b148-c1c366ea6a31	TCGA-C8-A131-01A-11D	2.0	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	52c35691-efca-42f5-a03e-02c9f872275c	TCGA-C8-A1HK	6e110926-2f23-4e7d-a482-026f1f429d85	TCGA-C8-A1HK-10A	371ac196-9fd9-4869-a533-2f261414287a	TCGA-C8-A1HK-10A-01	0cc614d2-4e25-42e3-be15-d2af7d8f503e	TCGA-C8-A1HK-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	52c35691-efca-42f5-a03e-02c9f872275c	TCGA-C8-A1HK	6e110926-2f23-4e7d-a482-026f1f429d85	TCGA-C8-A1HK-10A	371ac196-9fd9-4869-a533-2f261414287a	TCGA-C8-A1HK-10A-01	53c67324-477e-4a26-9a64-3e0c609a8e30	TCGA-C8-A1HK-10A-01D	2.0	'--	'--	DNA	D	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	52c35691-efca-42f5-a03e-02c9f872275c	TCGA-C8-A1HK	ca263104-9c70-4b9f-95d1-7a886587eebd	TCGA-C8-A1HK-01A	ac3f403f-8dd0-44bd-8309-78d99c8515a3	TCGA-C8-A1HK-01A-21	263683e5-386d-4016-a237-3d226de65b14	TCGA-C8-A1HK-01A-21D	1.86	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	52c35691-efca-42f5-a03e-02c9f872275c	TCGA-C8-A1HK	ca263104-9c70-4b9f-95d1-7a886587eebd	TCGA-C8-A1HK-01A	ac3f403f-8dd0-44bd-8309-78d99c8515a3	TCGA-C8-A1HK-01A-21	9bf3972d-36b1-48fa-9287-40a93dc5154d	TCGA-C8-A1HK-01A-21R	1.91	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.4	9.2	UV Spec	released	'--
TCGA-BRCA	52c35691-efca-42f5-a03e-02c9f872275c	TCGA-C8-A1HK	ca263104-9c70-4b9f-95d1-7a886587eebd	TCGA-C8-A1HK-01A	ac3f403f-8dd0-44bd-8309-78d99c8515a3	TCGA-C8-A1HK-01A-21	da2925c3-4e23-4df3-b195-4f107aacdfe4	TCGA-C8-A1HK-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dcd5e079-813a-4c1a-b320-0931468d2bbc	TCGA-D8-A1JF	87f5dd83-fc2d-4dfe-9117-77f07f7fabb7	TCGA-D8-A1JF-10A	671f3ee6-0fe6-41db-b75c-e8c52bd28c65	TCGA-D8-A1JF-10A-01	73b30bf3-9915-4629-a8d3-2501d85c3426	TCGA-D8-A1JF-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dcd5e079-813a-4c1a-b320-0931468d2bbc	TCGA-D8-A1JF	87f5dd83-fc2d-4dfe-9117-77f07f7fabb7	TCGA-D8-A1JF-10A	671f3ee6-0fe6-41db-b75c-e8c52bd28c65	TCGA-D8-A1JF-10A-01	fdc92909-60ef-4563-bc0e-f953fe1e3c60	TCGA-D8-A1JF-10A-01D	1.59	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	dcd5e079-813a-4c1a-b320-0931468d2bbc	TCGA-D8-A1JF	f642ec37-b771-4b55-a133-a54f3b54ac99	TCGA-D8-A1JF-01A	06e8f629-d1ff-4078-af74-c8fab07801cf	TCGA-D8-A1JF-01A-11	72946f4c-b7e1-4477-90be-65a8b7e9ec08	TCGA-D8-A1JF-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dcd5e079-813a-4c1a-b320-0931468d2bbc	TCGA-D8-A1JF	f642ec37-b771-4b55-a133-a54f3b54ac99	TCGA-D8-A1JF-01A	06e8f629-d1ff-4078-af74-c8fab07801cf	TCGA-D8-A1JF-01A-11	b2490a17-9a3d-4909-9a81-09f3ca3e2c5c	TCGA-D8-A1JF-01A-11R	1.87	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.6	9.3	UV Spec	released	'--
TCGA-BRCA	dcd5e079-813a-4c1a-b320-0931468d2bbc	TCGA-D8-A1JF	f642ec37-b771-4b55-a133-a54f3b54ac99	TCGA-D8-A1JF-01A	06e8f629-d1ff-4078-af74-c8fab07801cf	TCGA-D8-A1JF-01A-11	c540790d-a706-4622-8887-60f2658029b3	TCGA-D8-A1JF-01A-11D	1.94	'--	'--	DNA	D	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	TCGA-C8-A12Q	5766227f-4d93-4917-9d26-6a5685443047	TCGA-C8-A12Q-10A	5414c9f5-cc94-43a2-b60a-dc2bf9765e2c	TCGA-C8-A12Q-10A-01	3dca4798-8b1e-4c88-bf85-78e13fc9378c	TCGA-C8-A12Q-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	TCGA-C8-A12Q	5766227f-4d93-4917-9d26-6a5685443047	TCGA-C8-A12Q-10A	5414c9f5-cc94-43a2-b60a-dc2bf9765e2c	TCGA-C8-A12Q-10A-01	81c951c7-a29f-4024-816f-336710fa3749	TCGA-C8-A12Q-10A-01D	2.0	'--	'--	DNA	D	'--	0.11	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	TCGA-C8-A12Q	8867f07e-0993-4c9a-96df-18e24801ba80	TCGA-C8-A12Q-01A	503860d0-4069-4f6f-91f2-ffb24c3ea1e5	TCGA-C8-A12Q-01A-31-A615-42	479cb96d-81fc-4e25-9759-432bc80dd3b6	TCGA-C8-A12Q-01A-31-A615-42-X005-S08	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-BRCA	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	TCGA-C8-A12Q	8867f07e-0993-4c9a-96df-18e24801ba80	TCGA-C8-A12Q-01A	be96c575-ce1c-425e-acdb-910454d30241	TCGA-C8-A12Q-01A-11	3e9f4dba-2779-45cc-a031-ea23d566585b	TCGA-C8-A12Q-01A-11D	1.97	'--	'--	DNA	D	'--	0.12	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
